StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,Prolific ID,Age,Gender,NativeLanguage,YearEnglish,Ethnicity,Ethnicity_6_TEXT,BornCountry,YearsUS,MomBorn,DadBorn,EmpoymentStatus,Annual-Income,HighestDegree,Ideology,PoliticalParty,Body-Naked_1,Body-Naked_2,Body-Bowel_1,Body-Bowel_2,Body-Genital_1,Body-Genital_2,Judgment-Sex_1,Judgment-Sex_2,Judgment-Smoke_1,Judgment-Smoke_2,Judgment-Medicine_1,Judgment-Medicine_2,Chaperone-Attitude,ChaperoneExperience,ChaperoneDetail,Chaperone-Preference,Physician-Recall,Physician-Gender,Physician-Previous,Chaperone-Presence,Mispresent,ExaminePrivate,BodilyEmbarrassment,Envy1,Envy2,Envy3,Attention1,Envy4,Envy5,Envy6,Envy7,Envy8,EnviedRecall,EnvyBehavior,EnvyBehavior_4_TEXT,EnvyUnfair,EnvyUnfair_5_TEXT,EnviedResponse,EnviedResponse_6_TEXT,Relationship,Envied-Enjoyment,Envied-PA-Preference,Envied-PA-Enjoyment,Envied-FC-Preference,Envied-FC-Enjoyment,Questions: 1C_1,Questions: 1C_2,Questions: 1C_3,Questions: 1C_4,Questions: 1C_5,Questions: 1A_1,Questions: 1A_2,Questions: 1A_3,Questions: 1A_4,Questions: 1A_5,Questions: 1C+C_1,Questions: 1C+C_2,Questions: 1C+C_3,Questions: 1C+C_4,Questions: 1C+C_5,Questions: 1A+C_1,Questions: 1A+C_2,Questions: 1A+C_3,Questions: 1A+C_4,Questions: 1A+C_5,2A: Q1,2A: Q2,2A: Q3,2A: Q4,2A: Q5,2A: Q6,2A: Q7,2A: Q8,2A: Q9,2A: Q10,2A: Q11,2A: Q12,2A: Q13_1,2A: Q13_2,2A: Q13_3,2A: Q13_4,2A: Q13_5,2B: Q1,2B: Q2,2B: Q3,2B: Q4,2B: Q5,2B: Q6,2B: Q7,2B: Q8,2B: Q9,2B: Q10,2B: Q11,2B: Q12,2B: Q13_1,2B: Q13_2,2B: Q13_3,2B: Q13_4,2B: Q13_5,FreeResponse1,FreeResponse2,1-Prohibited,1-StudentAllow,1-FacultyAllow,1-LibraryAllow,2-Prohibited,2-StudentAllow,2-FacultyAllow,2-LibraryAllow,Feedback,PROLIFIC_PID,FL_2_DO,FL_3_DO,EmbarrassmentScenario(randomization)_DO
5/1/2021 19:58,5/1/2021 20:15,IP Address,100,1011,TRUE,5/1/2021 20:15,R_2QLFzEAQDjiivyb,anonymous,EN,Yes,604b682a8b6ed9694d8e48aa,23,Male,"100%		English (US)",,African American,,United States of America,,United States of America,United States of America,Unemployed,"$25,000-$50,000",Bachelor's degree in college (4-year),Moderate,Not sure or no party identification,3,2,1,1,6,6,3,2,3,2,1,1, I don’t have any preference about the presence/absence of a chaperone,No,,Do not care,No,,,,,,,Strongly disagree,Strongly disgaree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Yes,The person behaved in a hostile way towards you.,,"Yes, the other person thought you have advantages because of lucky.",,I was nice to the person.,,7,like,Strongly prefer Jamie is somewhere else,Somewhat like,Strongly prefer the middle door,Strongly Dislike,,,,,,,,,,,,,,,,5,5,5,1,3,"My charity earns $1,100,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000 ","My charity earns $1,200,000; Daniel P. earns $60,000 ","My charity earns $1,300,000; Daniel P. earns $65,000 ","My charity earns $1,400,000; Daniel P. earns $70,000","My charity earns $1,500,000; Daniel P. earns $75,000 ","My charity earns $1,600,000; Daniel P. earns $80,000 ","My charity earns $1,700,000; Daniel P. earns $85,000","My charity earns $1,800,000; Daniel P. earns $90,000 ","My charity earns $1,900,000; Daniel P. earns $95,000 ","My charity earns $2,000,000; Daniel P. earns $100,000 ",2,1,2,7,5,,,,,,,,,,,,,,,,,,"people are born inherently inferior to others. Everyone is a human being and everyone has the right to live life equally to other human beings, barring criminal activities, etc.","men and women have to be exact equals. There are different biological functions that help each sex do certain things better than the other sex. Each sex should treat each other respectfully, of course","No, it should not be prohibited","Yes, it should be allowed","Yes, it should be allowed",No they shouldn’t avoid it,No,Yes,Yes,No they should't avoid it,,,Advertising+Counterfactual,CharitableFundraiser,Emb-Instruction|Body-Naked|Body-Genital|Judgment-Smoke|Body-Bowel|Judgment-Sex|Judgment-Medicine
5/1/2021 19:48,5/1/2021 20:16,IP Address,100,1655,TRUE,5/1/2021 20:16,R_YajiX0Aqjo9K9Pj,anonymous,EN,Yes,55b9a9b0fdf99b6906d2aba4,65,Male,"100%		English (US)",,Caucasian,,United States of America,,United States of America,United States of America,Retired/disabled,"Less than $25,000",Some college but no degree,Conservative,Not very strong Republican,5,4,1,1,3,2,7,7,7,7,6,5,I prefer no chaperone,Yes,"A doctor was examining my anus, the embarrassment was compounded by the presence of the chaperone.",Male Doctor,Yes,Male,Yes,No,No,No,,Strongly disagree,Strongly disgaree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagaree,Disagree,Strongly disagree,No,,,,,,,,,Somewhat prefer Jamie is somewhere else,Somewhat dislike,Somewhat prefer the middle door,Somewhat dislike,,,,,,,,,,,,,,,,3,3,3,1,9,"My charity earns $1,100,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,100,000; Daniel P. earns $55,000","My charity earns $1,200,000; Daniel P. earns $60,000 ","My charity earns $1,300,000; Daniel P. earns $65,000 ","My charity earns $1,400,000; Daniel P. earns $70,000","My charity earns $1,500,000; Daniel P. earns $75,000 ","My charity earns $1,600,000; Daniel P. earns $80,000 ","My charity earns $1,700,000; Daniel P. earns $85,000","My charity earns $1,800,000; Daniel P. earns $90,000 ","My charity earns $1,900,000; Daniel P. earns $95,000 ","My charity earns $2,000,000; Daniel P. earns $100,000 ",8,8,2,8,8,,,,,,,,,,,,,,,,,,critical race theory should be taken seriously and we should change our system from one based on equal opportunity to one based on equal outcome.,The Federal government can solve our countries economic issues by taking on an unsustainable debt load.,"No, it should not be prohibited","Yes, it should be allowed","Yes, it should be allowed",No they shouldn’t avoid it,No,Yes,Yes,No they should't avoid it,The estimated completion time for this survey is blatantly optimistic.,,Advertising+Counterfactual,CharitableFundraiser,Emb-Instruction|Judgment-Medicine|Judgment-Smoke|Body-Naked|Body-Bowel|Body-Genital|Judgment-Sex
5/1/2021 19:56,5/1/2021 20:16,IP Address,100,1207,TRUE,5/1/2021 20:16,R_2AWQ2n8WQmgyPGE,anonymous,EN,Yes,5dd4070a57a7e13efe25534a,57,Female,"100%		English (US)",,Caucasian,,United States of America,,United States of America,Romania,Unemployed,"More than $200,000",Master's degree,Very liberal,Strong democrat,7,7,6,7,3,4,5,6,5,6,4,5, I don’t have any preference about the presence/absence of a chaperone,Yes,There have been medical students in my doctor visits numerous times.  ,Female Doctor,Yes,Female,Yes,"Yes, a female chaperone",No,Yes,3,Somewhat disagree,Neither disagree nor agree,Disagree,Strongly disagree,Disagree,Disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Yes,The person said he/she was envious of you.,,"Yes, the other person thought you did not deserve your success.",,I downplayed my success.,,4,Somewhat dislike,Strongly prefer Jamie is somewhere else,Somewhat dislike,Prefer the middle door,Somewhat dislike,7,8,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"My company earns $1,100,000; other organizer earns $10,000","My company earns $1,000,000; other organizer earns $10,000","My company earns $1,100,000; Daniel P. earns $55,000","My company earns $1,200,000; Daniel P. earns $60,000","My company earns $1,300,000; Daniel P. earns $65,000","My company earns $1,400,000; Daniel P. earns $70,000","My company earns $1,500,000; Daniel P. earns $75,000","My company earns $1,600,000; Daniel P. earns $80,000","My company earns $1,700,000; Daniel P. earns $85,000","My company earns $1,800,000; Daniel P. earns $90,000","My company earns $1,900,000; Daniel P. earns $95,000","My company earns $2,000,000; Daniel P. earns $100,000",4,2,3,7,1,people should bear arms.  Guns are incredibly dangerous and regular citizens should not be able to access them.,all people are not equal.  We should all have equal opportunities and rights.,"Yes, it should be prohibited",Not Sure,Not sure,No they shouldn’t avoid it,No,Yes,Yes,No they should't avoid it,,,Charity,CorporateFundraiser,Emb-Instruction|Body-Bowel|Judgment-Sex|Body-Naked|Judgment-Smoke|Judgment-Medicine|Body-Genital
5/1/2021 19:48,5/1/2021 20:16,IP Address,100,1710,TRUE,5/1/2021 20:16,R_3gUCDSfpvXIZr3M,anonymous,EN,Yes,5febb30450a719c947d89794,20,Male,"100%		English (US)",,Caucasian,,United States of America,,United States of America,United States of America,Not Applicable/Other,"$50,000-$100,000",Some college but no degree,Moderate,Independent,2,1,1,1,1,1,1,1,1,1,1,1,I prefer no chaperone,Yes,Having a parent in the room during genital examination part of physical.,Do not care,Yes,Male,Yes,No,No,Yes,2,Strongly disagree,Strongly disgaree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Neither disagree nor agree,Strongly disagree,Strongly disagree,No,,,,,,,,,No preference,Neither like nor dislike,No preference,Neither like nor dislike,,,,,,,,,,,5,6,6,8,2,,,,,,,,,,,,,,,,,,,,,,,"My company earns $1,100,000; other organizer earns $10,000","My company earns $1,000,000; other organizer earns $10,000","My company earns $1,100,000; Daniel P. earns $55,000","My company earns $1,200,000; Daniel P. earns $60,000","My company earns $1,300,000; Daniel P. earns $65,000","My company earns $1,400,000; Daniel P. earns $70,000","My company earns $1,500,000; Daniel P. earns $75,000","My company earns $1,600,000; Daniel P. earns $80,000","My company earns $1,700,000; Daniel P. earns $85,000","My company earns $1,800,000; Daniel P. earns $90,000","My company earns $1,900,000; Daniel P. earns $95,000","My company earns $2,000,000; Daniel P. earns $100,000",8,8,8,8,8,Authoritarian control over people's lives,Absolute equality between all people.,"No, it should not be prohibited","Yes, it should be allowed","Yes, it should be allowed",No they shouldn’t avoid it,No,Yes,Yes,No they should't avoid it,,,Charity+Counterfactual,CorporateFundraiser,Emb-Instruction|Body-Naked|Judgment-Sex|Body-Genital|Judgment-Medicine|Judgment-Smoke|Body-Bowel
5/1/2021 19:23,5/1/2021 20:16,IP Address,100,3228,TRUE,5/1/2021 20:16,R_RzwJh8tXgoUVlkd,anonymous,EN,Yes,5f579c21b72358266820ff5d,29,Female,"100%		English (US)",,Caucasian,,United States of America,,United States of America,United States of America,Employed full time,"$100,000-$200,000",Bachelor's degree in college (4-year),Very Conservative,Strong Republican,5,7,1,7,1,7,1,7,1,7,1,7,I prefer to have a chaperone and don’t care about the chaperone’s gender,No,,Female Doctor,Yes,Female,Yes,No,No,No,,Strongly disagree,Strongly disgaree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Yes,The person behaved coldly towards you.,,"Yes, the other person thought you have advantages because of lucky.",,I ignored it.,,5,Dislike,Strongly prefer Jamie is somewhere else,Strongly Dislike,Somewhat prefer the front door,Somewhat like,,,,,,9,9,7,1,1,,,,,,,,,,,"My charity earns $1,100,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000 ","My charity earns $1,000,000; other organizer earns $10,000 ","My charity earns $1,000,000; other organizer earns $10,000 ","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000",3,3,3,1,4,,,,,,,,,,,,,,,,,,The believe I find most harmful is that someone who is heavily drunk and still believing he can be able to drive many miles. This is harmful to the person and also the lives of people moving around,"The second most harmful believe is someone having an unprotected sex with a stranger you just met on the first date and you think it is a smart thing to do, You can contract some deadly diseases .","Yes, it should be prohibited","No, it should not be allowed","No, it should not be allowed",No they shouldn’t avoid it,Yes,No,No,Yes they should avoid it,"Thanks for the study, it is a very interesting study!",,Advertising,CharitableFundraiser,Emb-Instruction|Judgment-Smoke|Judgment-Sex|Judgment-Medicine|Body-Naked|Body-Bowel|Body-Genital
5/1/2021 19:53,5/1/2021 20:17,IP Address,100,1454,TRUE,5/1/2021 20:17,R_1eV3MBiHuCWAREJ,anonymous,EN,Yes,603f01ce8512c2080adfbe7a,49,Male,"100%		English (US)",,Caucasian,,United States of America,,United States of America,United States of America,Employed full time,"$50,000-$100,000",High school graduate (high school diploma or equivalent including GED),Liberal,Not very strong democrat,1,1,1,1,1,1,3,3,2,2,3,3,I prefer no chaperone,No,,Do not care,No,,,,,,,Disagree,Disagree,Somewhat disagree,Strongly disagree,Disagree,Somewhat disagree,Neither disagree nor agree,Somewhat disagree,Disagree,No,,,,,,,,,No preference,Neither like nor dislike,No preference,Neither like nor dislike,,,,,,,,,,,,,,,,5,4,4,6,5,"My charity earns $1,100,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000 ","My charity earns $1,200,000; Daniel P. earns $60,000 ","My charity earns $1,300,000; Daniel P. earns $65,000 ","My charity earns $1,400,000; Daniel P. earns $70,000","My charity earns $1,500,000; Daniel P. earns $75,000 ","My charity earns $1,600,000; Daniel P. earns $80,000 ","My charity earns $1,700,000; Daniel P. earns $85,000","My charity earns $1,800,000; Daniel P. earns $90,000 ","My charity earns $1,900,000; Daniel P. earns $95,000 ","My charity earns $2,000,000; Daniel P. earns $100,000 ",5,6,4,5,4,,,,,,,,,,,,,,,,,,lying,hatred,"Yes, it should be prohibited","Yes, it should be allowed","No, it should not be allowed",Yes they should avoid it,Yes,No,No,No they should't avoid it,,,Advertising+Counterfactual,CharitableFundraiser,Emb-Instruction|Body-Genital|Body-Bowel|Judgment-Smoke|Judgment-Medicine|Body-Naked|Judgment-Sex
5/1/2021 19:52,5/1/2021 20:17,IP Address,100,1505,TRUE,5/1/2021 20:17,R_z1NwlTqSEQqT7c5,anonymous,EN,Yes,5ea120ed66031912aea618ae,47,Male,"100%		English (US)",,Caucasian,,United States of America,,United States of America,United States of America,Self-employed,"Less than $25,000",Bachelor's degree in college (4-year),Conservative,Lean Republican,5,4,2,2,5,2,2,1,1,2,2,3,I prefer to have a chaperone and don’t care about the chaperone’s gender,No,,Male Doctor,Yes,Male,No,Can’t remember,No,Can't Remenber,,Disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Somewhat agree,Neither disagree nor agree,Somewhat agree,Agree,Neither disagree nor agree,No,,,,,,,,,Somewhat prefer Jamie is somewhere else,Somewhat dislike,Somewhat prefer the middle door,Somewhat dislike,,,,,,6,7,6,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,"My company earns $1,100,000; other organizer earns $10,000","My company earns $1,000,000; Daniel P. earns $50,000","My company earns $1,100,000; Daniel P. earns $55,000","My company earns $1,200,000; Daniel P. earns $60,000","My company earns $1,300,000; Daniel P. earns $65,000","My company earns $1,400,000; Daniel P. earns $70,000","My company earns $1,500,000; Daniel P. earns $75,000","My company earns $1,600,000; Daniel P. earns $80,000","My company earns $1,700,000; Daniel P. earns $85,000","My company earns $1,800,000; Daniel P. earns $90,000","My company earns $1,900,000; Daniel P. earns $95,000","My company earns $2,000,000; Daniel P. earns $100,000",7,7,6,7,6,"that drugs are evil, unnatural substances that pose grave threats to society.", smoking tobacco is pleasurable and harmless.,"No, it should not be prohibited","Yes, it should be allowed",Not sure,No they shouldn’t avoid it,No,Yes,No,Yes they should avoid it,,,Advertising,CorporateFundraiser,Emb-Instruction|Body-Genital|Judgment-Smoke|Judgment-Medicine|Judgment-Sex|Body-Bowel|Body-Naked
5/1/2021 19:49,5/1/2021 20:18,IP Address,100,1709,TRUE,5/1/2021 20:18,R_3dWwSD9K12D4o2j,anonymous,EN,Yes,5C817D90Fae0130015Ce9Bda ,55,Female,"100%		English (US)",,Caucasian,,United States of America,,United States of America,United States of America,Unemployed,"$50,000-$100,000",Bachelor's degree in college (4-year),Moderate,Independent,6,6,3,3,2,2,2,2,2,2,3,3,I prefer to have a chaperone present but only if they are female,No,,Do not care,Yes,Male,Yes,"Yes, a female chaperone",No,Yes,3,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagaree,Somewhat agree,Strongly disagree,Yes,The person said he/she was envious of you.,,No,,I was nice to the person.,,2,Dislike,Prefer Jamie is somewhere else,Strongly Dislike,No preference,Dislike,3,2,5,1,5,,,,,,,,,,,,,,,,"My charity earns $1,100,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000 ","My charity earns $1,000,000; other organizer earns $10,000 ","My charity earns $1,000,000; other organizer earns $10,000 ","My charity earns $1,400,000; Daniel P. earns $70,000","My charity earns $1,500,000; Daniel P. earns $75,000 ","My charity earns $1,600,000; Daniel P. earns $80,000 ","My charity earns $1,700,000; Daniel P. earns $85,000","My charity earns $1,800,000; Daniel P. earns $90,000 ","My charity earns $1,900,000; Daniel P. earns $95,000 ","My charity earns $2,000,000; Daniel P. earns $100,000 ",3,3,3,5,3,,,,,,,,,,,,,,,,,,Your hatred for someone is not hurting you ,Putting other people down makes you feel better. ,Not Sure,Not Sure,"No, it should not be allowed",No they shouldn’t avoid it,No,Yes,Yes,No they should't avoid it,"I’m not sure I correctly responded to the last part, about the two beliefs. ",,Charity,CharitableFundraiser,Emb-Instruction|Body-Genital|Body-Naked|Judgment-Sex|Body-Bowel|Judgment-Medicine|Judgment-Smoke
5/1/2021 20:00,5/1/2021 20:18,IP Address,100,1075,TRUE,5/1/2021 20:18,R_3zc1Yiaw22pgQSZ,anonymous,EN,Yes,5a5ec648eedc32000142ce86,51,Female,"100%		English (US)",,Caucasian,,United States of America,,United States of America,United States of America,Retired/disabled,"$50,000-$100,000",Some college but no degree,Conservative,Not very strong Republican,7,7,1,1,6,4,1,1,1,1,4,4,I slightly prefer no chaperone,No,,Female Doctor,Yes,Female,Yes,No,No,No,,Disagree,Somewhat agree,Somewhat disagree,,Somewhat agree,Disagree,Agree,Somewhat disagree,Disagree,Yes,The person behaved coldly towards you.,,No,,I was nice to the person.,,2,Dislike,Strongly prefer Jamie is somewhere else,Strongly Dislike,Strongly prefer the middle door,Strongly Dislike,,,,,,,,,,,9,9,9,8,2,,,,,,,,,,,,,,,,,,,,,,,"My company earns $1,100,000; other organizer earns $10,000","My company earns $1,000,000; Daniel P. earns $50,000","My company earns $1,100,000; Daniel P. earns $55,000","My company earns $1,200,000; Daniel P. earns $60,000","My company earns $1,300,000; Daniel P. earns $65,000","My company earns $1,400,000; Daniel P. earns $70,000","My company earns $1,500,000; Daniel P. earns $75,000","My company earns $1,600,000; Daniel P. earns $80,000","My company earns $1,700,000; Daniel P. earns $85,000","My company earns $1,800,000; Daniel P. earns $90,000","My company earns $1,900,000; Daniel P. earns $95,000","My company earns $2,000,000; Daniel P. earns $100,000",8,8,8,7,7,"The belief that the government, media, and corporations are telling you the truth. It's harmful not to use your own critical thinking skills. People are too trusting to corruption.","The bible, written by man, is the truth.","No, it should not be prohibited",Not Sure,"Yes, it should be allowed",Not sure,No,No,Yes,Not Sure,Thank you,,Charity+Counterfactual,CorporateFundraiser,Emb-Instruction|Body-Genital|Judgment-Smoke|Body-Bowel|Body-Naked|Judgment-Medicine|Judgment-Sex
5/1/2021 19:48,5/1/2021 20:18,IP Address,100,1853,TRUE,5/1/2021 20:18,R_cGTThdlLFGW1CMx,anonymous,EN,Yes,5d6ef023cfe0a400198f911e,31,Male,"100%		English (US)",,Caucasian,,United States of America,,United States of America,United States of America,Employed full time,"$50,000-$100,000",Bachelor's degree in college (4-year),Liberal,Not very strong democrat,5,6,2,2,5,7,4,5,1,3,2,6,I prefer no chaperone,No,,Male Doctor,Yes,Male,Yes,No,No,Yes,5,Strongly disagree,Disagree,Disagree,Strongly disagree,Neither disagree nor agree,Strongly disagree,Strongly disagaree,Somewhat agree,Disagree,Yes,The person behaved coldly towards you.,,"Yes, the other person thought you have advantages because of lucky.",,I ignored it.,,4,Dislike,Strongly prefer Jamie is somewhere else,Dislike,Prefer the middle door,Somewhat dislike,,,,,,,,,,,,,,,,3,2,2,1,5,"My charity earns $1,000,000; Daniel P. earns $50,000","My charity earns $1,000,000; Daniel P. earns $50,000","My charity earns $1,100,000; Daniel P. earns $55,000","My charity earns $1,200,000; Daniel P. earns $60,000 ","My charity earns $1,300,000; Daniel P. earns $65,000 ","My charity earns $1,400,000; Daniel P. earns $70,000","My charity earns $1,500,000; Daniel P. earns $75,000 ","My charity earns $1,600,000; Daniel P. earns $80,000 ","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000",7,5,6,7,6,,,,,,,,,,,,,,,,,,"The U.S. Constitution cannot in anyway be altered (despite numerous amendments), and that its more literal interpretations can lead to laws being obstructed. ",Of religious fundamentalism. The more extreme/conservative elements of religion can impede progress and cause active harm. ,"No, it should not be prohibited","Yes, it should be allowed","Yes, it should be allowed",No they shouldn’t avoid it,No,No,Yes,No they should't avoid it,This was an interesting survey. I especially enjoyed the last section. Thank you for the experience. ,,Advertising+Counterfactual,CharitableFundraiser,Emb-Instruction|Judgment-Medicine|Judgment-Sex|Judgment-Smoke|Body-Naked|Body-Genital|Body-Bowel
